Texts/prueba.txt;Juan;1;PERS;dic.csv
Texts/prueba.txt;Alvaro;1;PERS;dic.csv
Texts/prueba.txt;Torrejón;1;LUG;dic.csv
Texts/wikipedia.txt;Richard;20;PERS;dic.csv
Texts/wikipedia.txt;Matthew;2;PERS;dic.csv
Texts/wikipedia.txt;Stallman;54;PERS;dic.csv
Texts/wikipedia.txt;Manhattan;1;LUG;dic.csv
Texts/wikipedia.txt;Nueva;3;LUG;dic.csv
Texts/wikipedia.txt;York;3;LUG;dic.csv
Texts/wikipedia.txt;Emacs;5;ORG;dic.csv
Texts/wikipedia.txt;Proyecto;3;ORG;dic.csv
Texts/wikipedia.txt;Iniciativa;2;ORG;dic.csv
Texts/wikipedia.txt;Activismo;2;ORG;dic.csv
Texts/wikipedia.txt;Derechos;3;ORG;dic.csv
Texts/wikipedia.txt;Publicaciones;1;ORG;dic.csv
Texts/wikipedia.txt;Véase;2;ORG;dic.csv
Texts/wikipedia.txt;Ciudad;1;LUG;dic.csv
Texts/wikipedia.txt;Alice;1;PERS;dic.csv
Texts/wikipedia.txt;Lippman;1;PERS;dic.csv
Texts/wikipedia.txt;Daniel;1;PERS;dic.csv
Texts/wikipedia.txt;Centro;1;ORG;dic.csv
Texts/wikipedia.txt;Científico;1;ORG;dic.csv
Texts/wikipedia.txt;Fortran;1;LUG;dic.csv
Texts/wikipedia.txt;S/360;1;ORG;dic.csv
Texts/wikipedia.txt;Universidad;16;ORG;dic.csv
Texts/wikipedia.txt;Rockefeller;2;ORG;dic.csv
Texts/wikipedia.txt;Física;1;ORG;dic.csv
Texts/wikipedia.txt;Harvard;1;ORG;dic.csv
Texts/wikipedia.txt;Laboratorio;2;ORG;dic.csv
Texts/wikipedia.txt;Inteligencia;1;ORG;dic.csv
Texts/wikipedia.txt;Artificial;2;ORG;dic.csv
Texts/wikipedia.txt;Instituto;1;ORG;dic.csv
Texts/wikipedia.txt;Tecnológico;1;ORG;dic.csv
Texts/wikipedia.txt;Massachusetts;5;OTROS;dic.csv
Texts/wikipedia.txt;-RRB-;2;ORG;dic.csv
Texts/wikipedia.txt;Symbolics;2;ORG;dic.csv
Texts/wikipedia.txt;Usenet;1;OTROS;dic.csv
Texts/wikipedia.txt;Unix;2;ORG;dic.csv
Texts/wikipedia.txt;-LRB-;4;ORG;dic.csv
Texts/wikipedia.txt;Free;8;ORG;dic.csv
Texts/wikipedia.txt;Software;11;ORG;dic.csv
Texts/wikipedia.txt;Foundation;3;ORG;dic.csv
Texts/wikipedia.txt;Licencia;1;ORG;dic.csv
Texts/wikipedia.txt;Pública;1;ORG;dic.csv
Texts/wikipedia.txt;Linus;2;PERS;dic.csv
Texts/wikipedia.txt;Torvalds;2;PERS;dic.csv
Texts/wikipedia.txt;Linux;2;ORG;dic.csv
Texts/wikipedia.txt;Acuse;1;PERS;dic.csv
Texts/wikipedia.txt;Dios;1;PERS;dic.csv
Texts/wikipedia.txt;Iglesia;1;ORG;dic.csv
Texts/wikipedia.txt;Ignucio;2;ORG;dic.csv
Texts/wikipedia.txt;Wikimanía;1;LUG;dic.csv
Texts/wikipedia.txt;Copyright;1;ORG;dic.csv
Texts/wikipedia.txt;Virtual;1;PERS;dic.csv
Texts/wikipedia.txt;Debian;1;PERS;dic.csv
Texts/wikipedia.txt;GNU/Linux;1;PERS;dic.csv
Texts/wikipedia.txt;GNUPedia;1;LUG;dic.csv
Texts/wikipedia.txt;Wikipedia;1;ORG;dic.csv
Texts/wikipedia.txt;Puno;1;LUG;dic.csv
Texts/wikipedia.txt;Mahatma;1;PERS;dic.csv
Texts/wikipedia.txt;Gandhi;1;PERS;dic.csv
Texts/wikipedia.txt;Corporation;1;ORG;dic.csv
Texts/wikipedia.txt;Kerala;1;LUG;dic.csv
Texts/wikipedia.txt;Windows;1;ORG;dic.csv
Texts/wikipedia.txt;Venezuela;1;LUG;dic.csv
Texts/wikipedia.txt;PDVSA;1;ORG;dic.csv
Texts/wikipedia.txt;Hugo;1;PERS;dic.csv
Texts/wikipedia.txt;Chávez;1;PERS;dic.csv
Texts/wikipedia.txt;Consejo;1;ORG;dic.csv
Texts/wikipedia.txt;Asesor;1;ORG;dic.csv
Texts/wikipedia.txt;Telesur;1;ORG;dic.csv
Texts/wikipedia.txt;India;1;ORG;dic.csv
Texts/wikipedia.txt;Abdul;1;ORG;dic.csv
Texts/wikipedia.txt;Kalam;1;ORG;dic.csv
Texts/wikipedia.txt;Ségolène;1;PERS;dic.csv
Texts/wikipedia.txt;Royal;2;PERS;dic.csv
Texts/wikipedia.txt;Ecuador;1;ORG;dic.csv
Texts/wikipedia.txt;Rafael;1;ORG;dic.csv
Texts/wikipedia.txt;Correa;1;ORG;dic.csv
Texts/wikipedia.txt;Panorámica;1;ORG;dic.csv
Texts/wikipedia.txt;Visita;1;OTROS;dic.csv
Texts/wikipedia.txt;Nacional;6;ORG;dic.csv
Texts/wikipedia.txt;Colombia;1;OTROS;dic.csv
Texts/wikipedia.txt;Foro;1;ORG;dic.csv
Texts/wikipedia.txt;Goiano;1;ORG;dic.csv
Texts/wikipedia.txt;Libre;3;ORG;dic.csv
Texts/wikipedia.txt;Brasil;1;LUG;dic.csv
Texts/wikipedia.txt;DRMs;3;ORG;dic.csv
Texts/wikipedia.txt;Diseño;1;ORG;dic.csv
Texts/wikipedia.txt;Sinde;1;ORG;dic.csv
Texts/wikipedia.txt;También;1;ORG;dic.csv
Texts/wikipedia.txt;Biblioteca;1;ORG;dic.csv
Texts/wikipedia.txt;Partituras;1;OTROS;dic.csv
Texts/wikipedia.txt;Musicales;1;OTROS;dic.csv
Texts/wikipedia.txt;Universal;1;ORG;dic.csv
Texts/wikipedia.txt;Edition;1;ORG;dic.csv
Texts/wikipedia.txt;Kindle;2;PERS;dic.csv
Texts/wikipedia.txt;Amazon;1;ORG;dic.csv
Texts/wikipedia.txt;Blu-ray;1;ORG;dic.csv
Texts/wikipedia.txt;Sony;2;ORG;dic.csv
Texts/wikipedia.txt;George;1;PERS;dic.csv
Texts/wikipedia.txt;Hotz;1;PERS;dic.csv
Texts/wikipedia.txt;Imagen;1;PERS;dic.csv
Texts/wikipedia.txt;Freedom;2;ORG;dic.csv
Texts/wikipedia.txt;Crusade;2;ORG;dic.csv
Texts/wikipedia.txt;Distinciones;1;ORG;dic.csv
Texts/wikipedia.txt;-LSB-;1;ORG;dic.csv
Texts/wikipedia.txt;Chalmers;1;ORG;dic.csv
Texts/wikipedia.txt;Computer;1;ORG;dic.csv
Texts/wikipedia.txt;Society;2;ORG;dic.csv
Texts/wikipedia.txt;membresía;1;ORG;dic.csv
Texts/wikipedia.txt;MacArthur;1;OTROS;dic.csv
Texts/wikipedia.txt;Grace;1;LUG;dic.csv
Texts/wikipedia.txt;Hopper;1;LUG;dic.csv
Texts/wikipedia.txt;Award;1;LUG;dic.csv
Texts/wikipedia.txt;Association;1;ORG;dic.csv
Texts/wikipedia.txt;Computing;1;ORG;dic.csv
Texts/wikipedia.txt;Machinery;1;ORG;dic.csv
Texts/wikipedia.txt;Doctorado;7;ORG;dic.csv
Texts/wikipedia.txt;Honoris;11;ORG;dic.csv
Texts/wikipedia.txt;Causa;11;ORG;dic.csv
Texts/wikipedia.txt;Institute;1;ORG;dic.csv
Texts/wikipedia.txt;Technology;1;ORG;dic.csv
Texts/wikipedia.txt;Suecia;1;OTROS;dic.csv
Texts/wikipedia.txt;Pioneer;1;ORG;dic.csv
Texts/wikipedia.txt;award;2;ORG;dic.csv
Texts/wikipedia.txt;Electronic;1;ORG;dic.csv
Texts/wikipedia.txt;Frontier;1;ORG;dic.csv
Texts/wikipedia.txt;Yuri;1;PERS;dic.csv
Texts/wikipedia.txt;Rubinsky;1;PERS;dic.csv
Texts/wikipedia.txt;Takeda;1;ORG;dic.csv
Texts/wikipedia.txt;Glasgow;1;OTROS;dic.csv
Texts/wikipedia.txt;Membresía;1;OTROS;dic.csv
Texts/wikipedia.txt;Academia;1;ORG;dic.csv
Texts/wikipedia.txt;Ingeniería;2;OTROS;dic.csv
Texts/wikipedia.txt;Estados;1;ORG;dic.csv
Texts/wikipedia.txt;Unidos;1;ORG;dic.csv
Texts/wikipedia.txt;América;1;LUG;dic.csv
Texts/wikipedia.txt;Vrije;1;ORG;dic.csv
Texts/wikipedia.txt;Universiteit;1;ORG;dic.csv
Texts/wikipedia.txt;Brussel;1;ORG;dic.csv
Texts/wikipedia.txt;Perú;7;OTROS;dic.csv
Texts/wikipedia.txt;Salta;1;OTROS;dic.csv
Texts/wikipedia.txt;Argentina;2;OTROS;dic.csv
Texts/wikipedia.txt;Tecnológica;1;ORG;dic.csv
Texts/wikipedia.txt;Fundazione;1;ORG;dic.csv
Texts/wikipedia.txt;Pistoletto;1;ORG;dic.csv
Texts/wikipedia.txt;Entrevista;1;ORG;dic.csv
Texts/wikipedia.txt;Premio;2;ORG;dic.csv
Texts/wikipedia.txt;Extremadura;2;OTROS;dic.csv
Texts/wikipedia.txt;Conocimiento;1;OTROS;dic.csv
Texts/wikipedia.txt;Junta;1;ORG;dic.csv
Texts/wikipedia.txt;Badajoz;1;LUG;dic.csv
Texts/wikipedia.txt;Conferencia;1;OTROS;dic.csv
Texts/wikipedia.txt;Doctor;3;ORG;dic.csv
Texts/wikipedia.txt;Ángeles;1;OTROS;dic.csv
Texts/wikipedia.txt;Chimbote;1;OTROS;dic.csv
Texts/wikipedia.txt;Pavia;1;OTROS;dic.csv
Texts/wikipedia.txt;Trujillo;2;OTROS;dic.csv
Texts/wikipedia.txt;Honorario;1;ORG;dic.csv
Texts/wikipedia.txt;Ciencias;1;OTROS;dic.csv
Texts/wikipedia.txt;Lakehead;1;OTROS;dic.csv
Texts/wikipedia.txt;Canadá;1;LUG;dic.csv
Texts/wikipedia.txt;canción;1;ORG;dic.csv
Texts/wikipedia.txt;libre;1;ORG;dic.csv
Texts/wikipedia.txt;MENÚ0;1;ORG;dic.csv
Texts/wikipedia.txt;Canción;1;ORG;dic.csv
Texts/wikipedia.txt;Córdoba;1;OTROS;dic.csv
Texts/wikipedia.txt;César;1;ORG;dic.csv
Texts/wikipedia.txt;Vallejo;1;ORG;dic.csv
Texts/wikipedia.txt;Latinoamericana;1;ORG;dic.csv
Texts/wikipedia.txt;Cima;1;ORG;dic.csv
Texts/wikipedia.txt;Tacna;1;OTROS;dic.csv
Texts/wikipedia.txt;José;1;PERS;dic.csv
Texts/wikipedia.txt;Faustino;1;PERS;dic.csv
Texts/wikipedia.txt;Sánchez;1;PERS;dic.csv
Texts/wikipedia.txt;Carrió;1;PERS;dic.csv
Texts/wikipedia.txt;Salón;1;ORG;dic.csv
Texts/wikipedia.txt;Fama;1;OTROS;dic.csv
Texts/wikipedia.txt;Concordia;1;ORG;dic.csv
Texts/wikipedia.txt;System;2;ORG;dic.csv
Texts/wikipedia.txt;Artículos;1;OTROS;dic.csv
Texts/wikipedia.txt;Sussman;2;PERS;dic.csv
Texts/wikipedia.txt;Gerald;2;PERS;dic.csv
Texts/wikipedia.txt;Heuristic;1;ORG;dic.csv
Texts/wikipedia.txt;Techniques;1;ORG;dic.csv
Texts/wikipedia.txt;Computer-Aided;2;ORG;dic.csv
Texts/wikipedia.txt;Circuit;2;ORG;dic.csv
Texts/wikipedia.txt;Analysis;1;ORG;dic.csv
Texts/wikipedia.txt;IEEE;1;ORG;dic.csv
Texts/wikipedia.txt;Transactions;1;ORG;dic.csv
Texts/wikipedia.txt;Circuits;1;ORG;dic.csv
Texts/wikipedia.txt;Systems;1;ORG;dic.csv
Texts/wikipedia.txt;Forward;1;ORG;dic.csv
Texts/wikipedia.txt;Reasoning;1;ORG;dic.csv
Texts/wikipedia.txt;Dependency-Directed;1;ORG;dic.csv
Texts/wikipedia.txt;Backtracking;1;ORG;dic.csv
Texts/wikipedia.txt;analysis;1;ORG;dic.csv
Texts/wikipedia.txt;Intelligence;2;OTROS;dic.csv
Texts/wikipedia.txt;EMACS;1;ORG;dic.csv
Texts/wikipedia.txt;Extensible;1;ORG;dic.csv
Texts/wikipedia.txt;Customizable;1;ORG;dic.csv
Texts/wikipedia.txt;Self-Documenting;1;ORG;dic.csv
Texts/wikipedia.txt;Display;1;ORG;dic.csv
Texts/wikipedia.txt;Editor;1;ORG;dic.csv
Texts/wikipedia.txt;Cambridge;1;LUG;dic.csv
Texts/wikipedia.txt;Laboratory;1;ORG;dic.csv
Texts/wikipedia.txt;publication;1;ORG;dic.csv
Texts/wikipedia.txt;Manual;1;ORG;dic.csv
Texts/wikipedia.txt;Sixteenth;1;ORG;dic.csv
Texts/wikipedia.txt;edition;1;ORG;dic.csv
Texts/wikipedia.txt;Version;1;ORG;dic.csv
Texts/wikipedia.txt;Boston;3;LUG;dic.csv
Texts/wikipedia.txt;Press;3;ORG;dic.csv
Texts/wikipedia.txt;McGrath;1;PERS;dic.csv
Texts/wikipedia.txt;Roland;1;ORG;dic.csv
Texts/wikipedia.txt;Smith;1;PERS;dic.csv
Texts/wikipedia.txt;Paul;1;PERS;dic.csv
Texts/wikipedia.txt;Make;1;ORG;dic.csv
Texts/wikipedia.txt;Program;1;ORG;dic.csv
Texts/wikipedia.txt;Directed;1;ORG;dic.csv
Texts/wikipedia.txt;Compilation;1;ORG;dic.csv
Texts/wikipedia.txt;Joshua;1;PERS;dic.csv
Texts/wikipedia.txt;Selected;1;ORG;dic.csv
Texts/wikipedia.txt;Essays;1;ORG;dic.csv
Texts/wikipedia.txt;Sueños;1;ORG;dic.csv
Texts/wikipedia.txt;Williams;1;PERS;dic.csv
Texts/wikipedia.txt;Código;1;ORG;dic.csv
Texts/wikipedia.txt;Song;1;PERS;dic.csv
Texts/wikipedia.txt;SLUC;1;ORG;dic.csv
Texts/wikipedia.txt;Civil;1;ORG;dic.csv
